Time,data
2133645744.650873,0.6999203108148123
2133645744.6905723,0.6976930747399689
2133645744.73093,0.69742305098068
2133645744.7705224,0.6974660521165259
2133645744.8106484,0.7011671782143918
2133645744.850583,0.7012414556735221
2133645744.890686,0.7015814284748269
2133645744.9305232,0.7032316857959472
2133645744.9714198,0.7032596373082752
2133645745.01147,0.7033846681372999
2133645745.0513802,0.7035142220099018
2133645745.0914905,0.6997764163554617
2133645745.131218,0.6997764163554617
2133645745.172067,0.6999143808327533
2133645745.2113795,0.7021640375468664
2133645745.2512858,0.7022351663201486
2133645745.2919593,0.7024114823079054
2133645745.3312852,0.7033318091678604
2133645745.371586,0.7033318091678604
2133645745.4117682,0.7031790280941669
2133645745.4514074,0.7012793456826508
2133645745.4914126,0.7011805889998414
2133645745.5314527,0.7008314313238341
2133645745.5716267,0.7002332406217715
2133645745.6115742,0.6975452511253275
2133645745.6517558,0.6970061887751389
2133645745.6919703,0.6961324415003929
2133645745.7316988,0.6986278110359089
2133645745.7715647,0.6969682799774294
2133645745.8118224,0.6969682799774294
2133645745.8516395,0.6935153022805685
2133645745.8915157,0.6916646115445727
2133645745.931479,0.6907765727450511
2133645745.9710457,0.685619877814911
2133645746.0110416,0.6831893768776027
2133645746.0515347,0.6831893768776027
2133645746.091207,0.6802382683848799
2133645746.1316698,0.6802382683848799
2133645746.171556,0.6772263478319249
2133645746.2116373,0.6724019941286782
2133645746.2515202,0.6604815677560988
2133645746.2912846,0.6604815677560988
2133645746.3317719,0.6514642292177938
2133645746.3713639,0.6538012358488103
2133645746.4114633,0.6538012358488103
2133645746.4514184,0.6491416877190485
2133645746.4917681,0.6413165106870857
2133645746.5313022,0.6312185959734439
2133645746.5716252,0.6312185959734439
2133645746.611108,0.6232079171011188
2133645746.6517584,0.6232079171011188
2133645746.6920433,0.6165288272555948
2133645746.7318048,0.5977445917312171
2133645746.771331,0.5899781832622397
2133645746.8116899,0.5860708064083967
2133645746.8512833,0.5782349712351692
2133645746.891604,0.5675893990389241
2133645746.9313848,0.5675893990389241
2133645746.9717028,0.551887692779794
2133645747.0121021,0.5517848849010475
2133645747.051273,0.5436456229231253
2133645747.0917158,0.531737004743836
2133645747.1315992,0.5149167800574779
2133645747.1717956,0.5108197461022237
2133645747.2109702,0.5026403502256399
2133645747.2510152,0.48754217824770474
2133645747.2915096,0.48754217824770474
2133645747.331464,0.4718714160664632
2133645747.371936,0.4718714160664632
2133645747.4111836,0.47008922300347833
2133645747.4516623,0.4520959685430852
2133645747.4912236,0.44100278798287484
2133645747.5312552,0.44228934775034867
2133645747.571411,0.4347743839458764
2133645747.611232,0.42354476636774263
2133645747.6517568,0.4174444825891789
2133645747.6916063,0.4054423210687905
2133645747.732083,0.4054423210687905
2133645747.771831,0.39524211760639716
2133645747.8113616,0.38555272307405686
2133645747.8512218,0.37412125805529306
2133645747.891656,0.3669735653508506
2133645747.9317214,0.36117666783264013
2133645747.9711854,0.3495438317917863
2133645748.0118144,0.3495438317917863
2133645748.0515406,0.3135575909354693
2133645748.0913224,0.3135575909354693
2133645748.1311312,0.3058246512120031
2133645748.1710017,0.3176278781396976
2133645748.2111742,0.302152048066447
2133645748.2515783,0.29181360438250614
2133645748.2911587,0.2926305485292735
2133645748.3310742,0.2854531104789486
2133645748.3715036,0.2854531104789486
2133645748.4110727,0.2718187329022623
2133645748.451308,0.259080660433759
2133645748.4914045,0.259080660433759
2133645748.5314953,0.24811196217116438
2133645748.5717142,0.24796752376181463
2133645748.6119626,0.22800205256734019
2133645748.6513793,0.21544140735174322
2133645748.691149,0.2159411352417111
2133645748.731194,0.20733309948361767
2133645748.7713304,0.20733309948361767
2133645748.8113768,0.19086070882237227
2133645748.851693,0.1819918603166969
2133645748.8917868,0.16932030750703353
2133645748.9315283,0.163312279253932
2133645748.9712555,0.15640159249558894
2133645749.0111723,0.14815533327228858
2133645749.0514479,0.13392214572361194
2133645749.0912373,0.1251389014262535
2133645749.1311872,0.1096362449281969
2133645749.1717863,0.1070041470494335
2133645749.2112763,0.10237092971184669
2133645749.2512937,0.09531265774775477
2133645749.2912927,0.08542717954747203
2133645749.3317218,0.07935655033195488
2133645749.3718078,0.07640048903148722
2133645749.412157,0.07075789739601457
2133645749.4517622,0.06830644482513726
2133645749.4914172,0.06830644482513726
2133645749.5311766,0.0552417852936703
2133645749.5716813,0.04507186980493616
2133645749.6120944,0.04507186980493616
2133645749.651047,0.03994957658150444
2133645749.6912107,0.032671751346154077
2133645749.7312567,0.02811932076162782
2133645749.7717643,0.022598567450780482
2133645749.811196,0.01986620805689776
2133645749.8515823,0.018204880909497678
2133645749.891225,0.015398818286570082
2133645749.931705,0.015398818286570082
2133645749.971253,0.010689218119595556
2133645750.011263,0.007448092769694936
2133645750.0527916,0.007448092769694936
2133645750.0913415,0.006841586045085002
2133645750.1313396,0.005493944853271482
2133645750.1714377,0.0037766148070415007
2133645750.2115602,-0.0011788046939913421
2133645750.2513628,-0.001563218448974668
2133645750.291345,-0.00207614392263733
2133645750.3315313,-0.0018054972594825358
2133645750.3712568,-0.0018054972594825358
2133645750.4114068,-0.002777745827110212
2133645750.451194,-0.003118884107376596
2133645750.4915059,-0.004175880185954717
2133645750.5312753,-0.004177454010730219
2133645750.571546,-0.003955462084022088
2133645750.6118336,-0.0035843137579874007
2133645750.6516106,-0.003056322106490761
2133645750.6910846,-0.0028341450162662207
2133645750.7310789,-0.0009740485712785851
2133645750.771177,-0.0003603506649133559
2133645750.811282,-0.0003603506649133559
2133645750.8512878,0.0004704455489260573
2133645750.8919942,0.0011275571940980722
2133645750.9314637,0.0011275571940980722
2133645750.9715059,0.001414896993590209
2133645751.0113986,0.002782625877244649
2133645751.051811,0.003291717845115283
2133645751.0916133,0.0033898448881755083
2133645751.131599,0.004103239259734659
2133645751.1712506,0.004236234717969967
2133645751.2111173,0.004236234717969967
2133645751.251363,0.0034413740017388283
2133645751.2918794,0.003517447993954592
2133645751.3313396,0.003517447993954592
2133645751.3715363,0.0013556993644748827
2133645751.4110935,0.001206059950414451
2133645751.4514403,0.0009064376617115011
2133645751.4912584,0.00190563281317635
2133645751.5315342,0.0019544511261424535
2133645751.5711806,0.0019266790244722998
2133645751.614387,0.0019266790244722998
2133645751.6512377,0.003309430400240454
2133645751.691688,0.0033897843726299337
2133645751.7312891,0.0032467123057629
2133645751.7720344,0.0021519455158717227
2133645751.8114314,0.0017743057123199568
2133645751.8514104,0.0012807423447503963
2133645751.8918016,0.001564304074561429
2133645751.9326687,0.001564304074561429
2133645751.972051,0.00044683987910476564
2133645752.011278,0.00034737156477038234
2133645752.0512724,0.00034737156477038234
2133645752.091225,-0.0008919888747357385
2133645752.131952,-0.0036445980149588664
2133645752.1713917,-0.006669086426305482
2133645752.2118723,-0.009724307975924829
2133645752.252238,-0.0111481539480639
2133645752.291472,-0.012676367990684168
2133645752.3316612,-0.015455686490253306
2133645752.371502,-0.015455686490253306
2133645752.4110224,-0.018955336740330342
2133645752.4527483,-0.02327146531997859
2133645752.4935675,-0.025000643488942487
2133645752.5315425,-0.021763101874957447
2133645752.5716047,-0.02610634678473811
2133645752.6112354,-0.032699429398200475
2133645752.6514049,-0.04060561752848846
2133645752.6916203,-0.046168462807152366
2133645752.7313557,-0.051904553635814143
2133645752.7711978,-0.055032752631148374
2133645752.8116515,-0.061282887745659265
2133645752.8523166,-0.0708235300194121
2133645752.8914518,-0.07414512324482914
2133645752.9319706,-0.07310348527898713
2133645752.9719598,-0.08910508075455337
2133645753.0126874,-0.09644046929393002
2133645753.051726,-0.09795068184093925
2133645753.0911412,-0.10567347005742689
2133645753.1309984,-0.10567347005742689
2133645753.171428,-0.11885394784419956
2133645753.211764,-0.13065119273517967
2133645753.2517312,-0.13481983194567737
2133645753.2924185,-0.14478015414667122
2133645753.3319786,-0.1565291184638855
2133645753.3715963,-0.1565291184638855
2133645753.4112055,-0.17383914685381685
2133645753.451562,-0.1814258557425718
2133645753.4915252,-0.1814258557425718
2133645753.533019,-0.19430113547825667
2133645753.5713377,-0.21467878594095274
2133645753.6113024,-0.2188478421399344
2133645753.6518261,-0.2315230264102422
2133645753.6921904,-0.24274210758858134
2133645753.7316327,-0.25091214671700424
2133645753.7714016,-0.25091214671700424
2133645753.8116248,-0.2579553796346712
2133645753.8516572,-0.2688925158184874
2133645753.8914683,-0.27990354750556296
2133645753.9320424,-0.28661521921265104
2133645753.97152,-0.2938643425641945
2133645754.0117738,-0.3049265099556665
2133645754.051919,-0.3121895234882903
2133645754.0926478,-0.3191336233145568
2133645754.1317995,-0.3263111869492708
2133645754.1718242,-0.3263111869492708
2133645754.212084,-0.33704946254658164
2133645754.2519667,-0.34613110332461455
2133645754.2915113,-0.3568894445280594
2133645754.3318322,-0.35957071064562485
2133645754.3729098,-0.36411259221068343
2133645754.4116764,-0.3678277591809245
2133645754.4522548,-0.3999558112573526
2133645754.4913485,-0.3898511406506676
2133645754.531529,-0.41535443561627494
2133645754.5726917,-0.4172487949479303
2133645754.6119747,-0.41103924106946554
2133645754.6510327,-0.4248301025570285
2133645754.6914113,-0.43589091708217126
2133645754.733611,-0.4488709623470121
2133645754.771892,-0.4526708874573412
2133645754.811659,-0.46033806061336086
2133645754.8515885,-0.4636232462937415
2133645754.8913302,-0.48187008056310787
2133645754.9323583,-0.48187008056310787
2133645754.9712775,-0.4927029504001279
2133645755.0113106,-0.5003486137594556
2133645755.0516071,-0.5003486137594556
2133645755.0919054,-0.51648334063998
2133645755.1321144,-0.5281473522085549
2133645755.1711898,-0.5398582819734321
2133645755.213028,-0.5438074997854419
2133645755.2513795,-0.5485441645276177
2133645755.2916348,-0.5562596652938858
2133645755.3314278,-0.5675230815458412
2133645755.3718364,-0.5664330841363079
2133645755.4112258,-0.5807422631395934
2133645755.4519298,-0.5881723460564116
2133645755.4922938,-0.5902845184841635
2133645755.531317,-0.5967174801898826
2133645755.5714467,-0.6080305379193793
2133645755.6111329,-0.617941666300811
2133645755.651306,-0.6216068818836489
2133645755.6910732,-0.6288871191852582
2133645755.7312438,-0.6388948988278947
2133645755.771108,-0.6489936063758326
2133645755.8114626,-0.6489936063758326
2133645755.851278,-0.6616260541805509
2133645755.8916798,-0.6652826930098723
2133645755.9315166,-0.6652826930098723
2133645755.9714918,-0.6708929496527825
2133645756.0117002,-0.6804283457358202
2133645756.051382,-0.6938769421307945
2133645756.0914252,-0.6959586511963785
2133645756.1313598,-0.6941790645622218
2133645756.1713853,-0.6979686250748379
2133645756.2127702,-0.6979686250748379
2133645756.2519739,-0.7028879280650622
2133645756.291782,-0.7038584603211315
