Time,x,y,z,w
2133645744.650987,0.6999203108148123,-0.027392646717939284,0.699997604409599,-0.04457261236138709
2133645744.6919951,0.6976930747399689,-0.027544403612270674,0.6999990926937154,-0.03664622642508553
2133645744.731466,0.69742305098068,-0.011733735629467668,0.6999997298829892,-0.02872155296772725
2133645744.7709289,0.6974660521165259,-0.0038999691798066727,0.699999945913802,-0.020800205300977186
2133645744.811227,0.7011671782143918,0.001558518569704126,0.699999995067839,-0.01287507858103243
2133645744.8511667,0.7012414556735221,0.005998418930385108,0.6999999999582921,-0.00495475639438568
2133645744.8909783,0.7015814284748269,0.01757879778117105,0.6999999999950611,0.002968636179831188
2133645744.930735,0.7032316857959472,0.05055321382070388,0.6999999967164859,0.010895026639834266
2133645744.9716156,0.7032596373082752,0.054436432331852525,0.6999999497082352,0.01881620442537091
2133645745.0116231,0.7033846681372999,0.06221970193023829,0.6999997098882351,0.02673982895358314
2133645745.0516434,0.7035142220099018,0.06971738313086578,0.6999989444205741,0.03466506143125703
2133645745.091827,0.6997764163554617,0.05909093612400751,0.6999970676854897,0.042590447024411504
2133645745.1326227,0.6997764163554617,0.05909093612400751,0.6999931810022755,0.05051375075538193
2133645745.172395,0.6999143808327533,0.06879047726379878,0.6999860137610361,0.05844007569601239
2133645745.2118478,0.7021640375468664,0.07767958540761732,0.6999738880974712,0.0663653692415852
2133645745.2518659,0.7022351663201486,0.0811590487876872,0.6999546668528293,0.0742928236962103
2133645745.2925665,0.7024114823079054,0.08845402254113938,0.6999257572860714,0.08221622424342061
2133645745.3319378,0.7033318091678604,0.10384453842670072,0.6998840540892777,0.09013659243226804
2133645745.372188,0.7033318091678604,0.10384453842670072,0.6998258570284697,0.09806245355276917
2133645745.4118645,0.7031790280941669,0.11986516784759421,0.6997470259804355,0.10598428439578671
2133645745.452111,0.7012793456826508,0.11950654732637195,0.6996427074175378,0.1139085904169221
2133645745.491972,0.7011805889998414,0.12463621402607755,0.6995075136687149,0.12183229731126968
2133645745.5323503,0.7008314313238341,0.1369586068463413,0.6993354632588676,0.12975123758943177
2133645745.571866,0.7002332406217715,0.1493316630819187,0.6991197106018674,0.13766896960793867
2133645745.6122944,0.6975452511253275,0.14852522160315162,0.6988525619707096,0.14558811221865345
2133645745.6521223,0.6970061887751389,0.15710080826991524,0.6985257822777132,0.15350138497933846
2133645745.6927478,0.6961324415003929,0.16979653141027395,0.698129439113624,0.1614181268355062
2133645745.7322474,0.6986278110359089,0.19674076225968296,0.6976532681278976,0.16932871594267077
2133645745.772083,0.6969682799774294,0.21213315255889587,0.6970854487610737,0.1772311180144773
2133645745.8123808,0.6969682799774294,0.21213315255889587,0.6964120878364155,0.18513091943065882
2133645745.8519945,0.6935153022805685,0.20045150216400232,0.6956194069662646,0.19301463704217459
2133645745.8918679,0.6916646115445727,0.21088563865071708,0.6946906560992123,0.20088527440160528
2133645745.9320788,0.6907765727450511,0.2143998269745352,0.6936083890739033,0.2087355983731843
2133645745.9714642,0.685619877814911,0.22491651206346663,0.6923537213262246,0.21655700965366959
2133645746.0121093,0.6831893768776027,0.233085871979895,0.6909045756879514,0.22434802217724478
2133645746.0531917,0.6831893768776027,0.233085871979895,0.6892383412736143,0.2320967730320308
2133645746.0928795,0.6802382683848799,0.24903476010426512,0.6873307000618363,0.23978976288247886
2133645746.1322312,0.6802382683848799,0.24903476010426512,0.6851555869878113,0.2474118103386101
2133645746.1718931,0.6772263478319249,0.25628329613459866,0.6826879292616265,0.25493816032522115
2133645746.2119565,0.6724019941286782,0.2670313467693548,0.6798960035785847,0.2623585154691428
2133645746.2520096,0.6604815677560988,0.2984484348047785,0.676755384863798,0.26963787028990116
2133645746.2914412,0.6604815677560988,0.2984484348047785,0.6732428752477412,0.2767417661966325
2133645746.3322706,0.6514642292177938,0.3115150446666499,0.6693370329555696,0.2836368715188741
2133645746.3721821,0.6538012358488103,0.2983701522509501,0.6650232551451158,0.290285057063963
2133645746.4118857,0.6538012358488103,0.2983701522509501,0.6602963495727758,0.296645639874664
2133645746.45203,0.6491416877190485,0.3036258263424656,0.6551632486586442,0.30267783063706954
2133645746.492478,0.6413165106870857,0.31020288163265414,0.649634187096469,0.30835430317356216
2133645746.5316985,0.6312185959734439,0.3183302692349305,0.6437396103661502,0.3136445449050561
2133645746.5717049,0.6312185959734439,0.3183302692349305,0.6375080806697422,0.31853798975197084
