Time,data
2133779836.315188,-0.31963569439980033
2133779836.353034,-0.31684782080532775
2133779836.3959541,-0.3171641003716672
2133779836.4338427,-0.27001680717809495
2133779836.4750304,-0.3094238521474498
2133779836.513933,-0.2912228498118851
2133779836.5533981,-0.2912228498118851
2133779836.5942483,-0.24889337939705297
2133779836.6330137,-0.2262720855269734
2133779836.6740701,-0.21897995620528357
2133779836.7135108,-0.25465420604806294
2133779836.7526999,-0.25401788373105094
2133779836.7927115,-0.23772831379145218
2133779836.832913,-0.2209796927849741
2133779836.872964,-0.24670967289537832
2133779836.9132106,-0.23055413994905752
2133779836.9535794,-0.23055413994905752
2133779836.993788,-0.22033189260353986
2133779837.0328472,-0.19667862855927412
2133779837.0731988,-0.18718439601229675
2133779837.1136706,-0.1654443388671445
2133779837.1536574,-0.14960612208900803
2133779837.1933985,-0.1147110282286556
2133779837.2342973,-0.08384010293480684
2133779837.274826,-0.05757315238201581
2133779837.3135092,-0.030367837584576
2133779837.3535376,-0.009487534281111737
2133779837.393289,-0.02899780025960906
2133779837.4331734,0.03240736112369926
2133779837.475503,0.07353300208071906
2133779837.5136335,0.06521643862527643
2133779837.5557945,0.0903652897659103
2133779837.5927649,0.11541470488949061
2133779837.6325228,0.14489756321013048
2133779837.6738482,0.14489756321013048
2133779837.7135272,0.17856579826867094
2133779837.7539072,0.20721843698762307
2133779837.793513,0.21889718083311774
2133779837.8334413,0.24204460906429853
2133779837.8739502,0.26687772913895863
2133779837.9137971,0.3003995803051849
2133779837.9535325,0.32515600103806963
2133779837.9942389,0.34985778068787843
2133779838.033359,0.3583170454096156
2133779838.0736244,0.3583170454096156
2133779838.1135678,0.37434628232113976
2133779838.1530254,0.40868609041450626
2133779838.1928334,0.40946320875327474
2133779838.2332714,0.4104115530621695
2133779838.275369,0.45073831540751713
2133779838.3126667,0.4419271122734814
2133779838.3532524,0.4419271122734814
2133779838.393309,0.4715165185748964
2133779838.4319534,0.4572289003499001
2133779838.4718068,0.45080805068785174
2133779838.511591,0.45133830587599444
2133779838.5517786,0.4434244011367917
2133779838.5920591,0.42414606693380436
2133779838.631655,0.42422030008855427
2133779838.6719089,0.40899264741907093
2133779838.7119565,0.3943915226919031
2133779838.7516756,0.39047888657919755
2133779838.7918277,0.3995517977238123
2133779838.8315935,0.3852010661931879
2133779838.8716202,0.37967872077051074
2133779838.9125907,0.38053510100544474
2133779838.9524434,0.37536876950384
2133779838.9915385,0.37182080665057415
2133779839.031747,0.3678685770678951
2133779839.0720124,0.3678685770678951
2133779839.1118848,0.3626140562628345
2133779839.152657,0.3585162694995064
2133779839.1915498,0.3675169046036155
2133779839.2317817,0.3646435006791415
2133779839.2715924,0.3569822973462988
2133779839.3121166,0.3538433694230429
2133779839.3518345,0.3538433694230429
2133779839.3919935,0.349044807996066
2133779839.4315228,0.34493824656368
2133779839.4740164,0.34132588654885215
2133779839.5131226,0.3275626531117361
2133779839.5534673,0.30186605383146087
2133779839.5926971,0.2490890188225714
2133779839.6326497,0.22324817598589647
2133779839.6731944,0.18925663448008231
2133779839.7143557,0.29675824636559656
2133779839.7530985,0.29675824636559656
2133779839.7932522,0.273540977752114
2133779839.8341749,0.2547250536356353
2133779839.8724296,0.23197514590474766
2133779839.913208,0.21731301079977833
2133779839.953046,0.2353034413182
2133779839.9938338,0.22024270605530538
2133779840.033913,0.22024270605530538
2133779840.0731223,0.21362032207064463
2133779840.113281,0.1790960330717551
2133779840.1527574,0.15417679315757532
2133779840.194254,0.16059702405616852
2133779840.2333844,0.14490036670163597
2133779840.2730598,0.1171347255500152
2133779840.313005,0.09609934328546527
2133779840.354729,0.07716173853859157
2133779840.3936713,0.07716173853859157
2133779840.4328508,0.03971959674156286
2133779840.4732022,-0.0057242144936412165
2133779840.5131693,-0.02917055563197793
2133779840.5536191,-0.053010680603658156
2133779840.5931356,-0.02175382699496778
2133779840.6334732,-0.043017468237078665
2133779840.6736524,-0.06938662765105544
2133779840.7129972,-0.145488279997814
2133779840.7530928,-0.145488279997814
2133779840.7928433,-0.1992614909556985
2133779840.8326707,-0.18753140681168046
2133779840.8734007,-0.18753140681168046
2133779840.9131804,-0.21473390088512537
2133779840.953164,-0.24981827473051404
2133779840.9954379,-0.28601973074368486
2133779841.0327423,-0.29886271500999795
2133779841.073919,-0.3362445979986668
2133779841.1144445,-0.3613329811913882
2133779841.1533403,-0.3922499896992524
2133779841.1940522,-0.3922499896992524
2133779841.2329361,-0.4274812763696287
