Time,x,y,z,w
2133646768.418855,0.14818806745274216,0.2728418074852923,0.039113358086720555,0.29653689981306386
2133646768.4593787,0.13986587207079343,0.26646671097695385,0.025393716143732217,0.2747527884012433
2133646768.4992697,0.11666462073183725,0.26263594983246374,0.01573498241525286,0.2508876816220676
2133646768.53931,0.10243260117362651,0.24728305231561065,0.009300045977248853,0.225960812094829
2133646768.57898,0.10243260117362651,0.24728305231561065,0.0051976260540822885,0.20054659271622033
2133646768.6190684,0.027347553002595504,0.1696362415715047,0.0027024554076299,0.17491981839010487
2133646768.6589832,0.010811363604418645,0.1397775196223745,0.001272530572045068,0.14921774888150632
2133646768.698934,0.010811363604418645,0.1397775196223745,0.0005183131991064525,0.12348640716900985
2133646768.7390504,0.03349248541017941,0.16999139951283748,0.0001692525398536187,0.09774671979120998
2133646768.7796283,0.026623756652163322,0.15213216560402332,3.845030048218198e-05,0.07200143982944984
2133646768.8196394,0.01687665261853183,0.11843322493609865,4.391709332654266e-06,0.04625891253630278
2133646768.860363,0.0062869320961312924,0.10797139452146931,8.044955340281605e-08,0.020514737475066297
2133646768.8999557,-0.0013488201361182561,0.07740283768451617,-1.1306179124846483e-10,-0.005233372903647099
2133646768.9402125,-0.009261100589419147,0.04308235304927455,-1.1391552442321632e-06,-0.030981378575159937
2133646768.9799666,-0.011745151528574693,0.03155521463380939,-2.2791085677086556e-05,-0.056726407425031926
2133646769.0198164,-0.01616785254574904,0.010788412256085289,-0.00013884658798079253,-0.08247459063272133
2133646769.0598118,-0.021361951372337984,-0.011903348403018654,-0.0004991370881053176,-0.1082192131517954
2133646769.1001894,-0.029677821274181948,-0.04568777150352332,-0.0013346231415535324,-0.1339549144221774
2133646769.1416605,-0.027942056989190167,-0.039567852762646405,-0.002961918257255582,-0.15964681534868247
2133646769.1805117,-0.03735098714067675,-0.07138970988369642,-0.005802646978103448,-0.18523296747921622
2133646769.219658,-0.052357016528919886,-0.11230105653756106,-0.010416950194638775,-0.21056413875317018
2133646769.2599661,-0.07599684657652239,-0.1898159408956106,-0.01750755988149709,-0.2353173586650114
2133646769.2996323,-0.08310830074839215,-0.20428312446258468,-0.02783175425748376,-0.258905488254996
2133646769.3424091,-0.09336401963520263,-0.22235162264862396,-0.041941560769530116,-0.2804447298090993
2133646769.3795943,-0.09302570436840574,-0.1968993282863094,-0.059796206269188204,-0.29898676074078245
2133646769.4194694,-0.11153820754766741,-0.22175437082947513,-0.0806960761482247,-0.3140315041164696
2133646769.4597988,-0.11835422955170527,-0.229430079362976,-0.10364183436605452,-0.3257051972273341
2133646769.500343,-0.12857979469384595,-0.24571276279000198,-0.12782430444725995,-0.33455657349446866
2133646769.539645,-0.1437026404150774,-0.2594882204851785,-0.15270533498084163,-0.3412042751838731
2133646769.579678,-0.1437026404150774,-0.2594882204851785,-0.17796886047973312,-0.3461831238452667
2133646769.619684,-0.16452008011379304,-0.2831673536873873,-0.2034472637952925,-0.3499079738501124
2133646769.660736,-0.1863377503880832,-0.29628965480496894,-0.22904164397351187,-0.3526873028213238
2133646769.6999257,-0.19582153369513866,-0.30107599085871306,-0.2547058088212977,-0.3547525336005761
2133646769.740071,-0.21535680872319363,-0.3101163856194338,-0.28040164830460845,-0.3562768831838087
2133646769.781068,-0.2149791163002176,-0.31223078145512106,-0.3061361130926629,-0.35739369532883203
2133646769.8202903,-0.2668870752550556,-0.3315683812659689,-0.3318901998767775,-0.3582032855058685
2133646769.8606136,-0.28952230714208993,-0.33753597991653317,-0.35764848639934343,-0.3587829596907437
2133646769.9000838,-0.29396055336026516,-0.3431795948037841,-0.38338723282434883,-0.35919200664519113
2133646769.9399643,-0.3180231947265735,-0.34787589749249737,-0.40913063174713465,-0.35947631972532323
2133646769.9803393,-0.3180231947265735,-0.34787589749249737,-0.4348890013694862,-0.3596702409515356
2133646770.0204341,-0.3641663947417765,-0.35964648166471336,-0.4606498323491439,-0.35979942796575254
2133646770.0602417,-0.40452451095190256,-0.36242581957848063,-0.4864083786012299,-0.3598830992056438
2133646770.0999885,-0.41860954571991194,-0.36282381099478034,-0.5121689910885502,-0.3599354429404912
2133646770.1399012,-0.458869325545339,-0.3666800864821005,-0.5379468297953802,-0.35996677304824787
