Time,x,y,z,w
2133645069.051516,0.6466437055181231,0.2482792862556562,0.6032341125843722,0.33698010221308683
2133645069.0909507,0.6278127956186651,0.25945222055945305,0.5806259865566112,0.3443056699588485
2133645069.1314883,0.6245904541631482,0.2636848901505269,0.5574366663004008,0.3494838601663006
2133645069.171959,0.6245904541631482,0.2636848901505269,0.5339484682359795,0.35309197391292896
2133645069.2120998,0.5757394250384363,0.2875776465223253,0.510317249121791,0.35556757709930653
2133645069.2523537,0.5518488603936068,0.2979213815780801,0.48660814844785205,0.357236650863142
2133645069.2920344,0.5482251449787376,0.29927086593595087,0.4628619592907408,0.35833786782738547
2133645069.3319693,0.5259846475610611,0.30694925492736325,0.4391101390203941,0.35904502700258756
2133645069.3729815,0.5024932052575419,0.3134181308249151,0.4153454627419898,0.35948258690925755
2133645069.4117906,0.4458256398698385,0.3294630626229277,0.3915865414434783,0.3597360829023474
2133645069.4520235,0.42081512385248754,0.3343934682921228,0.3678184877852707,0.3598614849017672
2133645069.4915035,0.394763179089488,0.3382889113189611,0.34405064285396053,0.35988893560796315
2133645069.5317461,0.3723894656958373,0.33630459187664896,0.32028731023365914,0.35982528615648735
2133645069.572084,0.3723894656958373,0.33630459187664896,0.29652192741735783,0.35965429493314727
2133645069.6119697,0.33126753589722335,0.33993638118385583,0.2727561495450698,0.35933535029960395
2133645069.652935,0.2698639031634258,0.34698842455334766,0.24899554891935025,0.35880029428695714
2133645069.6922574,0.2416450067927588,0.3487057698577729,0.225248085087236,0.35794736485515993
2133645069.7321622,0.21299082736414066,0.349810722072906,0.2015160211296412,0.3566300968480027
2133645069.7719793,0.21457608738295553,0.3480797422854427,0.17783728063749932,0.3546449777259823
2133645069.813438,0.21457608738295553,0.3480797422854427,0.1542498759491649,0.3517106277327006
2133645069.8519406,0.14877688629115537,0.346644087828907,0.1308664337107768,0.3474463195965102
2133645069.8921983,0.1166795880363628,0.3380425120286268,0.10789857372927698,0.3413416673268957
2133645069.932043,0.11692559086166265,0.3365005204065068,0.08574408400276126,0.33274782495458516
2133645069.9723043,0.0974538583588519,0.3279411628925355,0.06510634432778363,0.3209725301852626
2133645070.0126123,0.0720189217412095,0.3111653080925364,0.04698763186943524,0.3055986836100685
2133645070.0535412,0.0429741157637773,0.3056294196660495,0.03229843380985495,0.28691545934549895
2133645070.09213,0.03058104619260482,0.2898737705608063,0.021282078751671415,0.2658585796942739
2133645070.1325257,0.019271996807011638,0.27294178926462487,0.013486892395218874,0.2434093344143764
2133645070.1735976,0.001285413729975815,0.2716734290126227,0.008196276369570234,0.22023761903769298
2133645070.2123103,-0.0096036734817464,0.2472830409807042,0.004737248343414804,0.1967220069265325
2133645070.2521925,-0.016888590463643438,0.21470067200830434,0.00256846322653099,0.1730578158552982
2133645070.2922256,-0.03221991421492498,0.2182731885850412,0.0012768343087124726,0.14932419820692638
2133645070.3315935,-0.035295329289233957,0.19944355864993013,0.0005612193886239595,0.12556715620951175
2133645070.3717837,-0.038490759783147754,0.1629105474093442,0.00020586551160327006,0.10180792317457552
2133645070.4127257,-0.0517070811285012,0.12634236805747345,5.6917593821416705e-05,0.07804016007192754
2133645070.4521804,-0.05155643397422982,0.09970805963935303,9.636822061487622e-06,0.054275321043497686
2133645070.4920084,-0.050854707014471257,0.07251679978639758,5.652521672024358e-07,0.03050829253176535
2133645070.5322447,-0.050854707014471257,0.07251679978639758,3.791442256676592e-10,0.00674605179970327
2133645070.5720837,-0.05456491420860188,0.07018537474579956,-5.496406591017229e-08,-0.017015224662393868
2133645070.6119492,-0.051064522671288415,0.03248523825774252,-4.4847412894920226e-06,-0.040779813247223504
2133645070.6524744,-0.04968005766387629,0.019137531180926204,-4.2719419728792116e-05,-0.06454229470895925
2133645070.6924956,-0.04863800176358324,-0.0188700009483872,-0.00019206450084133407,-0.08830388646623516
2133645070.7329547,-0.0469046919961269,-0.04987550428748655,-0.0005869750916185683,-0.11206147144937602
2133645070.7718363,-0.046274137330331144,-0.07728658928524068,-0.0014214092944800597,-0.13581574114389697
2133645070.8120568,-0.040721273889137266,-0.10760630589956788,-0.0029519768261083612,-0.15952822501056038
2133645070.8527555,-0.040721273889137266,-0.10760630589956788,-0.005513112704082269,-0.18315292024341703
2133645070.8930712,-0.04229026474007935,-0.14839709208473606,-0.009539799525573708,-0.20657604352734718
2133645070.9329271,-0.046881602458938576,-0.1875304530286388,-0.015574249538315373,-0.22956677594788705
2133645070.9728434,-0.042760840434677705,-0.19594404225699458,-0.024217362707811513,-0.25170964624772857
2133645071.0120919,-0.04954060531246346,-0.2192341490020655,-0.035978263603091885,-0.2723587874533631
2133645071.0521955,-0.06181407942720735,-0.2523613975068315,-0.05102803189534667,-0.29075175441505197
2133645071.0919158,-0.0883368365720868,-0.35986038504857637,-0.0690141089803989,-0.30629128723056787
2133645071.1331654,-0.10136926973571347,-0.3767889085430315,-0.08920391069209498,-0.3188286528701065
2133645071.1715333,-0.11621392544326525,-0.39195383960445396,-0.11084730873292303,-0.32864799580591925
2133645071.212215,-0.07029992850176503,-0.3330869170755619,-0.13337918598618984,-0.33622450946014043
2133645071.2524092,-0.08927721038552927,-0.3499854812525301,-0.156432134271428,-0.34203645944817607
2133645071.2925959,-0.11650982188103953,-0.36290083978425314,-0.17977287090490693,-0.3464848917794497
