Time,x,y,z,w
2133645437.4203653,-0.01921494914804145,0.239930977244679,-0.012802055005712337,0.2354536626287708
2133645437.4604,-0.01484897360298687,0.2272760081496732,-0.00916042739078626,0.22003188764307194
2133645437.5004258,-0.009599086934927725,0.2258867468239777,-0.006404394341987331,0.20442874647253734
2133645437.5405328,-0.009577522490437862,0.22587590518753048,-0.004359518869867224,0.1887134734696219
2133645437.580505,-0.0003609358810854335,0.17936498870046808,-0.002876142656593761,0.17294232978548818
2133645437.6206932,-0.0003609358810854335,0.17936498870046808,-0.001825806520950997,0.15713333299493548
2133645437.6606045,-0.003302838719451695,0.17813405661845289,-0.001104242150959688,0.14130212964682998
2133645437.7005544,-0.0010425463766169374,0.1495378501288313,-0.0006279485889889234,0.12546271287122193
2133645437.7405274,-0.0002549387892608612,0.12579934254296488,-0.0003296904563939653,0.10962044782020731
2133645437.7805588,0.0027392843551983237,0.12623929294428005,-0.00015562000381488063,0.09377325897626482
2133645437.8212256,0.0025615433272467847,0.10469715404323254,-6.34386124519194e-05,0.07792867372571041
2133645437.8611896,0.002035532340511126,0.07914523967736975,-2.087729748952476e-05,0.062085899364528865
2133645437.9018786,0.0018382187441221554,0.047315063530316726,-4.886301757968644e-06,0.04624408831076501
2133645437.9419055,0.001490093810469717,0.03850387117371756,-6.094839970274065e-07,0.030402725747078616
2133645437.9834776,0.0007264845463021974,0.021049125615340947,-1.5473228429118623e-08,0.014555335789497434
2133645438.0209384,-9.151490780168192e-05,-0.042702800522728346,8.178859801739632e-14,-0.0012908483575424091
2133645438.061066,-9.151490780168192e-05,-0.042702800522728346,3.356879411687973e-08,-0.01713414532231236
2133645438.1018186,-0.0018310285766999224,-0.08133148142483593,8.777858868084704e-07,-0.03298043199872609
2133645438.141333,-0.003025504793243927,-0.10544605922284983,6.138239771671783e-06,-0.048821055119619525
2133645438.1818469,-0.0018931884612772842,-0.04560122754397733,2.449912004946813e-05,-0.0646686504176204
2133645438.2212496,-0.002624784843765382,-0.062125748471033304,7.143510512588481e-05,-0.0805129717687404
2133645438.2618265,-0.003177195191159443,-0.08885124618667695,0.00017049278628648837,-0.09636043428730479
2133645438.3013887,-0.0025395341550313866,-0.0899793552335289,0.0003540673803362652,-0.11220041966316661
2133645438.3419864,-0.002077071082481119,-0.09921876577998584,0.0006645828589165272,-0.12803980420441194
2133645438.38199,-0.0009592014969826979,-0.11307856351925721,0.001155752531500481,-0.1438781910812141
2133645438.421182,0.0011103114664547942,-0.13154027815833183,0.0018945086007588828,-0.15970754036426416
2133645438.4612336,0.0011103114664547942,-0.13154027815833183,0.0029646069383870376,-0.17551972912804895
2133645438.501611,0.0075249743692173965,-0.1737563571211055,0.004470211646001061,-0.1912957188879057
2133645438.5414414,0.010074856758988893,-0.18399001705472168,0.006537810229334947,-0.20700509379243934
2133645438.5819948,0.010074856758988893,-0.18399001705472168,0.009318223140171625,-0.22260519016603328
2133645438.6213303,0.014547756223397768,-0.19918379176418288,0.012985720510927046,-0.2380214885840479
2133645438.6624038,0.022393593588419303,-0.22127768246298596,0.017734081042532046,-0.25313842479674153
2133645438.7021782,0.03104259956696953,-0.22828630743666756,0.0237628545352704,-0.2677870672785702
2133645438.7419133,0.03815444127654022,-0.24205315663007954,0.03125447606593784,-0.2817503050203929
2133645438.7821002,0.04589018625242147,-0.25544015024297206,0.04031457557101147,-0.2947476992512971
2133645438.821217,0.05041573729273019,-0.28119689887688515,0.050935470528630275,-0.306508681207615
2133645438.8624034,0.05041573729273019,-0.28119689887688515,0.062965092644512,-0.3168261399316
2133645438.9017453,0.06507762386996985,-0.2990052088801267,0.0761418169368277,-0.32562081797725917
2133645438.9417582,0.08636059128107942,-0.3302316199424278,0.09018727323214769,-0.332954576481117
2133645438.9819725,0.08636059128107942,-0.3302316199424278,0.10484563218415026,-0.3389676269853944
2133645439.0213115,0.09800809693877954,-0.3400545822127607,0.11992758167352491,-0.343838591663749
2133645439.0616703,0.11813297570276271,-0.3519717545410463,0.13528346700110058,-0.34774117628926765
2133645439.1015208,0.10231619337585074,-0.3414547864115542,0.15081878224497863,-0.3508372896032905
2133645439.1414375,0.12177455848545404,-0.34975658295814477,0.16647658627674233,-0.35326806223007795
2133645439.1816933,0.14397889024447308,-0.3574423913142559,0.18221400958111553,-0.35515222062999197
2133645439.2238867,0.16156116928455622,-0.3697557455866058,0.1979970285796481,-0.35659024689264507
2133645439.2612607,0.170377600679688,-0.3708173777296016,0.21380680407802571,-0.35766832069729654
2133645439.3011992,0.1876282517382345,-0.37364185505063574,0.22962812856699236,-0.35845939509411734
2133645439.3418515,0.224351634482705,-0.37990899699052005,0.24545929897878574,-0.35902495193086215
