Time,data
2133646225.8798096,0.3584223473670651
2133646225.9192815,0.3571487152544306
2133646225.9583516,0.35518661514074323
2133646225.9985967,0.3522829380179423
2133646226.0385406,0.34811727094975803
2133646226.0783288,0.3422824479549812
2133646226.1183982,0.33427053587420663
2133646226.1584954,0.3235133672801384
2133646226.1987936,0.3095387240601805
2133646226.2391174,0.2922986548414688
2133646226.2789185,0.2723527226182037
2133646226.319444,0.2505848463129298
2133646226.359523,0.22777650709648
2133646226.3994937,0.2044375122273042
2133646226.4393303,0.18084106941016476
2133646226.4796197,0.1571422278872299
2133646226.5191875,0.13340196514956768
2133646226.5591714,0.10964636605022818
2133646226.5993934,0.08588624877334794
2133646226.6393895,0.06211905103960152
2133646226.6794932,0.03835861602812
2133646226.719101,0.014595704486054458
2133646226.7593725,-0.009167543960832199
2133646226.799664,-0.03293165984364052
2133646226.8391511,-0.05669626599529636
2133646226.879158,-0.08046245809848294
2133646226.919598,-0.10422734966709071
2133646226.959501,-0.12798721843584168
2133646226.9993014,-0.1517413399050456
2133646227.0391088,-0.17545737626699615
2133646227.0790508,-0.19909701552643197
2133646227.1196902,-0.22254533658562647
2133646227.159324,-0.2455672597822541
2133646227.1991398,-0.26774229815032596
2133646227.239958,-0.28835617878914765
2133646227.279677,-0.3064917372188644
2133646227.3192477,-0.32140595233160324
2133646227.3592997,-0.332954576481117
2133646227.3989348,-0.34153692379025963
2133646227.4393764,-0.34774325862889727
2133646227.4798775,-0.35212947599178485
2133646227.5191195,-0.35515222062999197
2133646227.559363,-0.35716902948725865
2133646227.5992575,-0.35845939509411734
2133646227.6392138,-0.35923938139729544
2133646227.6792002,-0.35967324647815135
2133646227.7192988,-0.3598858594185255
2133646227.759244,-0.35997137342976593
2133646227.7993302,-0.3599960912788069
2133646227.8390944,-0.35999988033311686
2133646227.8794184,-0.3599999999999979
2133646227.919743,-0.3599998325139636
2133646227.9597454,-0.3599948852267612
2133646228.0003111,-0.3599614425173657
2133646228.0398793,-0.35983709348369264
2133646228.0791664,-0.35949806020583663
2133646228.1193151,-0.3587279321495491
2133646228.159585,-0.35716537735596526
2133646228.1991587,-0.35421824166601884
2133646228.239084,-0.34897982215546186
